,device_tag,mac_address,timestamps,quaternions_0,quaternions_1,quaternions_2,quaternions_3,accelerations_0,accelerations_1,accelerations_2
460,Movella DOT,D4:22:CD:07:A7:43,7666820,0.6242287158966064,-0.003455539233982563,0.004643074236810207,0.7812203168869019,-0.11207564175128937,0.021519973874092102,10.162671089172363
461,Movella DOT,D4:22:CD:07:A7:43,7683487,0.6242311000823975,-0.003439192660152912,0.004653399810194969,0.7812184691429138,-0.10672956705093384,0.030731532722711563,10.221247673034668
461,Movella DOT,D4:22:CD:07:AA:FB,7683487,0.21917781233787537,0.01142086461186409,0.005211935378611088,0.975604236125946,0.21970802545547485,0.13700026273727417,9.677384376525879
462,Movella DOT,D4:22:CD:07:A7:43,7700154,0.6242380738258362,-0.003442932851612568,0.004647945985198021,0.7812126874923706,-0.10247011482715607,0.015374390408396721,10.185994148254395
462,Movella DOT,D4:22:CD:07:AA:FB,7700154,0.21918673813343048,0.01141455676406622,0.0052086482755839825,0.9756022691726685,0.1867544949054718,0.14063668251037598,9.677895545959473
463,Movella DOT,D4:22:CD:07:AA:FB,7716821,0.2191881686449051,0.011411560699343681,0.005210423842072487,0.9756020307540894,0.17520907521247864,0.15770548582077026,9.714451789855957
463,Movella DOT,D4:22:CD:07:A7:43,7716821,0.6242403984069824,-0.0034336065873503685,0.004644423723220825,0.7812108993530273,-0.13756026327610016,0.012029298581182957,10.197518348693848
464,Movella DOT,D4:22:CD:07:A7:43,7733488,0.6242461800575256,-0.00342962215654552,0.004639232996851206,0.7812063694000244,-0.14412859082221985,0.011209896765649319,10.220330238342285
464,Movella DOT,D4:22:CD:07:AA:FB,7733488,0.21919171512126923,0.011420452035963535,0.005207651294767857,0.975601077079773,0.16592121124267578,0.16535457968711853,9.684340476989746
465,Movella DOT,D4:22:CD:07:AA:FB,7750155,0.21919862926006317,0.01142079010605812,0.005214247386902571,0.975599467754364,0.18264925479888916,0.1604469269514084,9.69804573059082
465,Movella DOT,D4:22:CD:07:A7:43,7750155,0.6242501735687256,-0.0034147780388593674,0.00463796267285943,0.7812032699584961,-0.12809212505817413,0.012639138847589493,10.190065383911133
466,Movella DOT,D4:22:CD:07:A7:43,7766822,0.624247670173645,-0.0034190043807029724,0.0046334341168403625,0.7812052369117737,-0.11620891094207764,0.02501942403614521,10.203961372375488
466,Movella DOT,D4:22:CD:07:AA:FB,7766822,0.2191922664642334,0.011408687569200993,0.005219468846917152,0.9756009578704834,0.1954670250415802,0.14740674197673798,9.690390586853027
467,Movella DOT,D4:22:CD:07:AA:FB,7783489,0.21921652555465698,0.011402115225791931,0.005211008246988058,0.9755957722663879,0.20009729266166687,0.12238792330026627,9.68443775177002
467,Movella DOT,D4:22:CD:07:A7:43,7783489,0.6242470741271973,-0.0034220058005303144,0.004630006849765778,0.7812058925628662,-0.09612983465194702,0.006593902595341206,10.164470672607422
468,Movella DOT,D4:22:CD:07:A7:43,7800156,0.6242576837539673,-0.0034171324223279953,0.004633347969502211,0.7811973690986633,-0.0972721204161644,0.026340078562498093,10.215174674987793
468,Movella DOT,D4:22:CD:07:AA:FB,7800156,0.21920783817768097,0.011409002356231213,0.005210827570408583,0.9755976796150208,0.21118654310703278,0.13164210319519043,9.67524242401123
469,Movella DOT,D4:22:CD:07:AA:FB,7816823,0.21917563676834106,0.011403631418943405,0.005209874827414751,0.9756048917770386,0.21542805433273315,0.15321782231330872,9.691242218017578
469,Movella DOT,D4:22:CD:07:A7:43,7816823,0.6242573261260986,-0.003420606255531311,0.004637422040104866,0.7811976075172424,-0.10091303288936615,0.04165522754192352,10.20706558227539
470,Movella DOT,D4:22:CD:07:A7:43,7833490,0.6242647767066956,-0.0034247548319399357,0.004639728460460901,0.7811917066574097,-0.12746703624725342,0.03766478970646858,10.212557792663574
470,Movella DOT,D4:22:CD:07:AA:FB,7833490,0.21918348968029022,0.01140766590833664,0.005205782596021891,0.9756031036376953,0.20707547664642334,0.1613631695508957,9.684016227722168
471,Movella DOT,D4:22:CD:07:AA:FB,7850157,0.21920807659626007,0.011410363018512726,0.00520389573648572,0.9755975008010864,0.1870441436767578,0.1478317826986313,9.693829536437988
471,Movella DOT,D4:22:CD:07:A7:43,7850157,0.6242780089378357,-0.0034262514673173428,0.0046365526504814625,0.7811810970306396,-0.1379656046628952,0.025828737765550613,10.18830394744873
472,Movella DOT,D4:22:CD:07:A7:43,7866824,0.6242805123329163,-0.0034123032819479704,0.0046335551887750626,0.7811791300773621,-0.11555945873260498,-0.004137004725635052,10.195728302001953
472,Movella DOT,D4:22:CD:07:AA:FB,7866824,0.2192024439573288,0.011405515484511852,0.0052109393291175365,0.9755987524986267,0.15752488374710083,0.13120098412036896,9.688048362731934
473,Movella DOT,D4:22:CD:07:A7:43,7883491,0.6242672801017761,-0.003403152571991086,0.0046324897557497025,0.7811897397041321,-0.12285029888153076,-0.010370410978794098,10.196638107299805
473,Movella DOT,D4:22:CD:07:AA:FB,7883491,0.21919561922550201,0.011415256187319756,0.005210059229284525,0.9756001830101013,0.1742837280035019,0.136150524020195,9.697794914245605
474,Movella DOT,D4:22:CD:07:AA:FB,7900158,0.2192031741142273,0.011414517648518085,0.005205693654716015,0.9755986332893372,0.20071260631084442,0.13380244374275208,9.674779891967773
474,Movella DOT,D4:22:CD:07:A7:43,7900158,0.6242707371711731,-0.0033996638376265764,0.004634832963347435,0.7811869382858276,-0.14469608664512634,0.009361033327877522,10.188834190368652
475,Movella DOT,D4:22:CD:07:AA:FB,7916825,0.21921125054359436,0.011415589600801468,0.005204156972467899,0.9755968451499939,0.2048250287771225,0.15822485089302063,9.69615650177002
475,Movella DOT,D4:22:CD:07:A7:43,7916825,0.6242610216140747,-0.003393383463844657,0.004640811588615179,0.7811946272850037,-0.11919770389795303,0.03555581718683243,10.17226791381836
476,Movella DOT,D4:22:CD:07:A7:43,7933492,0.6242609620094299,-0.003388738725334406,0.004633117467164993,0.7811947464942932,-0.11196056753396988,0.030260764062404633,10.180416107177734
476,Movella DOT,D4:22:CD:07:AA:FB,7933492,0.21921183168888092,0.011415519751608372,0.005203282460570335,0.9755967259407043,0.18078777194023132,0.1462787687778473,9.694233894348145
477,Movella DOT,D4:22:CD:07:AA:FB,7950159,0.21920914947986603,0.01141511183232069,0.005195480305701494,0.9755973815917969,0.1957375854253769,0.12925021350383759,9.675761222839355
477,Movella DOT,D4:22:CD:07:A7:43,7950159,0.6242608428001404,-0.0033887773752212524,0.004625177010893822,0.7811949849128723,-0.11373906582593918,0.01973090134561062,10.190065383911133
478,Movella DOT,D4:22:CD:07:A7:43,7966826,0.624254584312439,-0.003398916916921735,0.004628510680049658,0.7811999320983887,-0.10557601600885391,0.02320508286356926,10.18861198425293
478,Movella DOT,D4:22:CD:07:AA:FB,7966826,0.21920938789844513,0.011432052589952946,0.005197044927626848,0.9755970239639282,0.21320515871047974,0.1359795480966568,9.680547714233398
479,Movella DOT,D4:22:CD:07:A7:43,7983493,0.6242851614952087,-0.0035301996394991875,0.0046574450097978115,0.7811747193336487,-0.09850208461284637,0.04726439341902733,10.204584121704102
479,Movella DOT,D4:22:CD:07:AA:FB,7983493,0.2192581743001938,0.011403572745621204,0.005186300724744797,0.9755864143371582,0.21939681470394135,0.16115610301494598,9.664055824279785
480,Movella DOT,D4:22:CD:07:AA:FB,8000160,0.21927036345005035,0.011411137878894806,0.005189553368836641,0.9755836129188538,0.22200368344783783,0.17936013638973236,9.688957214355469
480,Movella DOT,D4:22:CD:07:A7:43,8000160,0.6242867708206177,-0.0035300978925079107,0.004664289299398661,0.7811734676361084,-0.11735191941261292,0.04757781699299812,10.2052001953125
481,Movella DOT,D4:22:CD:07:A7:43,8016827,0.6243000626564026,-0.0035368206445127726,0.004673528019338846,0.781162679195404,-0.12714245915412903,0.039677731692790985,10.199976921081543
481,Movella DOT,D4:22:CD:07:AA:FB,8016827,0.2192772924900055,0.011405499652028084,0.005191455595195293,0.9755821228027344,0.19786322116851807,0.15982212126255035,9.690475463867188
482,Movella DOT,D4:22:CD:07:AA:FB,8033494,0.2192727029323578,0.011408788152039051,0.005199520383030176,0.9755830764770508,0.15861190855503082,0.12447544187307358,9.685951232910156
482,Movella DOT,D4:22:CD:07:A7:43,8033494,0.6243062019348145,-0.003537312150001526,0.00467135664075613,0.7811577320098877,-0.1354972869157791,-0.011182039976119995,10.204319953918457
483,Movella DOT,D4:22:CD:07:A7:43,8050161,0.6243049502372742,-0.0035388635005801916,0.004673066083341837,0.7811587452888489,-0.1330733448266983,-0.021802546456456184,10.189898490905762
483,Movella DOT,D4:22:CD:07:AA:FB,8050161,0.2192680388689041,0.011414743959903717,0.005214833188802004,0.9755839705467224,0.15643177926540375,0.14048972725868225,9.68270492553711
484,Movella DOT,D4:22:CD:07:AA:FB,8066828,0.21927504241466522,0.011415142565965652,0.005218114238232374,0.9755823612213135,0.18681371212005615,0.13552802801132202,9.678171157836914
484,Movella DOT,D4:22:CD:07:A7:43,8066828,0.6242974400520325,-0.003536061616614461,0.004665110260248184,0.781164824962616,-0.11992748081684113,0.0056463549844920635,10.204565048217773
485,Movella DOT,D4:22:CD:07:AA:FB,8083495,0.2192852944135666,0.011412150226533413,0.005219107959419489,0.9755801558494568,0.20167961716651917,0.1403806060552597,9.677228927612305
485,Movella DOT,D4:22:CD:07:A7:43,8083495,0.6242988109588623,-0.003538975492119789,0.004668187350034714,0.7811636924743652,-0.10891734063625336,0.026099219918251038,10.1980619430542
486,Movella DOT,D4:22:CD:07:A7:43,8100162,0.6243091225624084,-0.003540666773915291,0.00466969283297658,0.7811554670333862,-0.11728391796350479,0.035575587302446365,10.202075004577637
486,Movella DOT,D4:22:CD:07:AA:FB,8100162,0.21928413212299347,0.011425859294831753,0.005212855059653521,0.9755802750587463,0.20085491240024567,0.1519068479537964,9.679055213928223
487,Movella DOT,D4:22:CD:07:AA:FB,8116829,0.21929819881916046,0.011430462822318077,0.005213433876633644,0.9755770564079285,0.18676665425300598,0.16243278980255127,9.696052551269531
487,Movella DOT,D4:22:CD:07:A7:43,8116829,0.6243212819099426,-0.0035351982805877924,0.004666933789849281,0.7811457514762878,-0.13870494067668915,0.021701553836464882,10.21538257598877
488,Movella DOT,D4:22:CD:07:A7:43,8133496,0.624316930770874,-0.0035303232725709677,0.004663411062210798,0.7811492085456848,-0.1293592005968094,0.026395326480269432,10.200455665588379
488,Movella DOT,D4:22:CD:07:AA:FB,8133496,0.21928119659423828,0.011432872153818607,0.005217778030782938,0.9755808711051941,0.18080270290374756,0.15299184620380402,9.662351608276367
489,Movella DOT,D4:22:CD:07:AA:FB,8150163,0.21926894783973694,0.011438163928687572,0.005214884411543608,0.975583553314209,0.19458280503749847,0.15041206777095795,9.68832015991211
489,Movella DOT,D4:22:CD:07:A7:43,8150163,0.6243127584457397,-0.0035269376821815968,0.0046653724275529385,0.7811525464057922,-0.11115580052137375,0.024481261149048805,10.185823440551758
490,Movella DOT,D4:22:CD:07:A7:43,8166830,0.6243165731430054,-0.0035259616561233997,0.004664108157157898,0.7811495065689087,-0.12006653100252151,0.03510414808988571,10.191621780395508
490,Movella DOT,D4:22:CD:07:AA:FB,8166830,0.21926000714302063,0.011436950415372849,0.005226103588938713,0.9755855202674866,0.2040833681821823,0.14223100244998932,9.687010765075684
491,Movella DOT,D4:22:CD:07:AA:FB,8183497,0.21925100684165955,0.011435606516897678,0.005228191614151001,0.9755875468254089,0.18026335537433624,0.14588598906993866,9.676417350769043
491,Movella DOT,D4:22:CD:07:A7:43,8183497,0.6243201494216919,-0.003521830542013049,0.004655259195715189,0.7811468243598938,-0.11602506041526794,0.025348274037241936,10.1889066696167
492,Movella DOT,D4:22:CD:07:A7:43,8200164,0.6243311166763306,-0.0035171250347048044,0.004653703421354294,0.7811380624771118,-0.11450912803411484,0.000819578068330884,10.180885314941406
492,Movella DOT,D4:22:CD:07:AA:FB,8200164,0.21924181282520294,0.011430219747126102,0.005227785091847181,0.9755896329879761,0.19670650362968445,0.15485312044620514,9.685474395751953
493,Movella DOT,D4:22:CD:07:AA:FB,8216831,0.21923990547657013,0.011428935453295708,0.005229196976870298,0.9755900502204895,0.17911078035831451,0.143241286277771,9.665334701538086
493,Movella DOT,D4:22:CD:07:A7:43,8216831,0.6243362426757812,-0.0035099179949611425,0.004655318334698677,0.7811339497566223,-0.11475367844104767,-0.0006457160925492644,10.200179100036621
494,Movella DOT,D4:22:CD:07:A7:43,8233498,0.6243278980255127,-0.0035138565581291914,0.0046572149731218815,0.7811406254768372,-0.11683457344770432,0.014468513429164886,10.195852279663086
494,Movella DOT,D4:22:CD:07:AA:FB,8233498,0.21925312280654907,0.01142162922769785,0.00523455161601305,0.9755871891975403,0.19858641922473907,0.14844441413879395,9.67199993133545
495,Movella DOT,D4:22:CD:07:AA:FB,8250165,0.21926036477088928,0.01142224669456482,0.005236521828919649,0.9755855202674866,0.19806401431560516,0.13705939054489136,9.678847312927246
495,Movella DOT,D4:22:CD:07:A7:43,8250165,0.6243303418159485,-0.0035077424254268408,0.004662361461669207,0.7811385989189148,-0.10806673765182495,0.008586965501308441,10.197566032409668
496,Movella DOT,D4:22:CD:07:A7:43,8266832,0.624335527420044,-0.0035121110267937183,0.004656183999031782,0.7811346650123596,-0.10275693237781525,0.009756095707416534,10.198721885681152
496,Movella DOT,D4:22:CD:07:AA:FB,8266832,0.2192496359348297,0.011415315791964531,0.005228566005825996,0.9755880832672119,0.18957951664924622,0.13693776726722717,9.679661750793457
497,Movella DOT,D4:22:CD:07:AA:FB,8283499,0.21924208104610443,0.011415960267186165,0.005229578819125891,0.9755898118019104,0.20499274134635925,0.1390041708946228,9.684818267822266
497,Movella DOT,D4:22:CD:07:A7:43,8283499,0.6243433952331543,-0.00351064489223063,0.004661360755562782,0.7811282277107239,-0.12406950443983078,0.02195478230714798,10.200481414794922
498,Movella DOT,D4:22:CD:07:AA:FB,8300166,0.21922458708286285,0.011419490911066532,0.005221771076321602,0.9755936861038208,0.2085544466972351,0.16253285109996796,9.679777145385742
498,Movella DOT,D4:22:CD:07:A7:43,8300166,0.6243343949317932,-0.003502371720969677,0.004667793866246939,0.7811353802680969,-0.1126636192202568,0.029401099309325218,10.211564064025879
499,Movella DOT,D4:22:CD:07:A7:43,8316833,0.6243341565132141,-0.0035159746184945107,0.00465837586671114,0.7811355590820312,-0.11529679596424103,0.04724954813718796,10.198954582214355
499,Movella DOT,D4:22:CD:07:AA:FB,8316833,0.2192159742116928,0.01142163760960102,0.005224206484854221,0.9755955934524536,0.20334476232528687,0.1526096910238266,9.689109802246094
500,Movella DOT,D4:22:CD:07:AA:FB,8333500,0.21923476457595825,0.011419151909649372,0.005234051961451769,0.9755913615226746,0.1937239170074463,0.13632768392562866,9.68917179107666
500,Movella DOT,D4:22:CD:07:A7:43,8333500,0.6243466138839722,-0.0035164037253707647,0.004662279039621353,0.7811256051063538,-0.11271732300519943,0.01929072104394436,10.182114601135254
501,Movella DOT,D4:22:CD:07:A7:43,8350167,0.624344527721405,-0.00351557950489223,0.004667815286666155,0.7811272740364075,-0.1326039880514145,0.013621064834296703,10.188043594360352
501,Movella DOT,D4:22:CD:07:AA:FB,8350167,0.21926110982894897,0.011420145630836487,0.005235554650425911,0.9755854606628418,0.18447326123714447,0.13946779072284698,9.681756019592285
502,Movella DOT,D4:22:CD:07:AA:FB,8366834,0.21924233436584473,0.011436223983764648,0.0052290018647909164,0.975589394569397,0.1750115156173706,0.1486489176750183,9.665300369262695
502,Movella DOT,D4:22:CD:07:A7:43,8366834,0.6243376731872559,-0.0035108679439872503,0.004658650141209364,0.7811328172683716,-0.12142366915941238,0.0034634904004633427,10.20759391784668
503,Movella DOT,D4:22:CD:07:A7:43,8383501,0.6243374347686768,-0.0035067040007561445,0.0046566021628677845,0.7811330556869507,-0.11378742009401321,0.013969391584396362,10.195363998413086
503,Movella DOT,D4:22:CD:07:AA:FB,8383501,0.21923939883708954,0.011428714729845524,0.005229967180639505,0.9755901098251343,0.17937754094600677,0.1238391324877739,9.702559471130371
504,Movella DOT,D4:22:CD:07:AA:FB,8400168,0.21925275027751923,0.0114336758852005,0.00524032860994339,0.9755870699882507,0.19377700984477997,0.14438660442829132,9.680625915527344
504,Movella DOT,D4:22:CD:07:A7:43,8400168,0.6243395209312439,-0.003486258676275611,0.004660976585000753,0.7811314463615417,-0.11517518013715744,0.011581537313759327,10.211730003356934
505,Movella DOT,D4:22:CD:07:AA:FB,8416835,0.21926578879356384,0.011431937105953693,0.005238299258053303,0.9755841493606567,0.1757258027791977,0.13212350010871887,9.699162483215332
505,Movella DOT,D4:22:CD:07:A7:43,8416835,0.6243435740470886,-0.0034772397484630346,0.004659272730350494,0.7811282277107239,-0.13816115260124207,0.021859629079699516,10.195333480834961
506,Movella DOT,D4:22:CD:07:A7:43,8433502,0.6243488192558289,-0.0034806313924491405,0.004664072301238775,0.7811239957809448,-0.1066504567861557,0.02093406394124031,10.189197540283203
506,Movella DOT,D4:22:CD:07:AA:FB,8433502,0.2192557007074356,0.01143414992839098,0.005238511599600315,0.9755864143371582,0.17285819351673126,0.14228755235671997,9.671648025512695
507,Movella DOT,D4:22:CD:07:A7:43,8450169,0.6243481636047363,-0.0034793498925864697,0.004661849699914455,0.7811245322227478,-0.11651171743869781,0.040380317717790604,10.186381340026855
507,Movella DOT,D4:22:CD:07:AA:FB,8450169,0.21925300359725952,0.011446530930697918,0.005224916618317366,0.9755868911743164,0.19796161353588104,0.15280932188034058,9.676806449890137
508,Movella DOT,D4:22:CD:07:AA:FB,8466836,0.21925368905067444,0.011458165943622589,0.005232505965977907,0.9755865335464478,0.22091251611709595,0.1501600295305252,9.665589332580566
508,Movella DOT,D4:22:CD:07:A7:43,8466836,0.6243436932563782,-0.003484499640762806,0.004660989623516798,0.7811281085014343,-0.09276092052459717,0.05108603090047836,10.206374168395996
509,Movella DOT,D4:22:CD:07:AA:FB,8483503,0.21926644444465637,0.011461246758699417,0.00522979348897934,0.9755836129188538,0.2239612489938736,0.16293179988861084,9.689555168151855
509,Movella DOT,D4:22:CD:07:A7:43,8483503,0.6243475079536438,-0.0034820521250367165,0.004661446437239647,0.7811250686645508,-0.08407805114984512,0.04407253861427307,10.19268798828125
510,Movella DOT,D4:22:CD:07:AA:FB,8500170,0.21926835179328918,0.011465132236480713,0.005229146219789982,0.9755832552909851,0.19877393543720245,0.14050458371639252,9.676789283752441
510,Movella DOT,D4:22:CD:07:A7:43,8500170,0.6243454217910767,-0.003476761281490326,0.004667424596846104,0.7811266779899597,-0.11112473905086517,0.03097577765583992,10.195887565612793
511,Movella DOT,D4:22:CD:07:A7:43,8516837,0.6243502497673035,-0.0034757591784000397,0.004670051392167807,0.7811228632926941,-0.10994283109903336,0.009915979579091072,10.199944496154785
511,Movella DOT,D4:22:CD:07:AA:FB,8516837,0.2192445695400238,0.011475011706352234,0.0052263434045016766,0.9755885004997253,0.16860415041446686,0.12786699831485748,9.666470527648926
512,Movella DOT,D4:22:CD:07:A7:43,8533504,0.6243500113487244,-0.0034831257071346045,0.004675759468227625,0.7811229825019836,-0.1237703338265419,0.003187497379258275,10.194378852844238
512,Movella DOT,D4:22:CD:07:AA:FB,8533504,0.2192525714635849,0.011484055779874325,0.005237838719040155,0.9755865931510925,0.16721627116203308,0.1307421326637268,9.665491104125977
513,Movella DOT,D4:22:CD:07:AA:FB,8550171,0.21925228834152222,0.011487365700304508,0.005234755575656891,0.9755865931510925,0.17911706864833832,0.13598762452602386,9.685614585876465
513,Movella DOT,D4:22:CD:07:A7:43,8550171,0.6243554949760437,-0.0034825000911951065,0.004672815091907978,0.781118631362915,-0.13943856954574585,0.02038976363837719,10.190659523010254
514,Movella DOT,D4:22:CD:07:A7:43,8566838,0.6243550777435303,-0.003485123161226511,0.004677616525441408,0.7811189889907837,-0.12787887454032898,0.017307424917817116,10.19829273223877
514,Movella DOT,D4:22:CD:07:AA:FB,8566838,0.21924985945224762,0.011481266468763351,0.005239744670689106,0.9755871891975403,0.18316024541854858,0.15562941133975983,9.69050121307373
515,Movella DOT,D4:22:CD:07:A7:43,8583505,0.6243612766265869,-0.003487092675641179,0.004675041884183884,0.7811140418052673,-0.12881675362586975,0.01426912471652031,10.197413444519043
515,Movella DOT,D4:22:CD:07:AA:FB,8583505,0.21924705803394318,0.011485974304378033,0.005238356068730354,0.975587785243988,0.19193081557750702,0.14352408051490784,9.676826477050781
516,Movella DOT,D4:22:CD:07:AA:FB,8600172,0.21925437450408936,0.011487477459013462,0.005239484366029501,0.9755861163139343,0.17711374163627625,0.14528833329677582,9.688769340515137
516,Movella DOT,D4:22:CD:07:A7:43,8600172,0.6243724226951599,-0.003477587131783366,0.004669458605349064,0.7811052799224854,-0.11478710174560547,0.028707576915621758,10.175882339477539
517,Movella DOT,D4:22:CD:07:AA:FB,8616839,0.21926558017730713,0.011479527689516544,0.0052395835518836975,0.9755837321281433,0.19179049134254456,0.14357735216617584,9.689577102661133
517,Movella DOT,D4:22:CD:07:A7:43,8616839,0.6243741512298584,-0.003477555699646473,0.004676767624914646,0.7811036705970764,-0.1045599952340126,0.027168093249201775,10.2030029296875
518,Movella DOT,D4:22:CD:07:A7:43,8633506,0.6243646740913391,-0.0034749978221952915,0.00467449938878417,0.7811111807823181,-0.11032305657863617,0.023008206859230995,10.20942211151123
518,Movella DOT,D4:22:CD:07:AA:FB,8633506,0.2192670851945877,0.011477063409984112,0.005238503683358431,0.9755833745002747,0.2139454185962677,0.1466880589723587,9.689658164978027
519,Movella DOT,D4:22:CD:07:A7:43,8650173,0.6243661046028137,-0.0034703088458627462,0.00466918433085084,0.7811102271080017,-0.10328957438468933,0.039128512144088745,10.204788208007812
519,Movella DOT,D4:22:CD:07:AA:FB,8650173,0.21926674246788025,0.011468111537396908,0.005240039434283972,0.975583553314209,0.20102816820144653,0.14342260360717773,9.696757316589355
520,Movella DOT,D4:22:CD:07:A7:43,8666840,0.624371349811554,-0.0034764776937663555,0.004678408615291119,0.7811059355735779,-0.11988256871700287,0.03103739768266678,10.187697410583496
520,Movella DOT,D4:22:CD:07:AA:FB,8666840,0.2192877233028412,0.011472593061625957,0.0052358065731823444,0.975578784942627,0.19736802577972412,0.1466754525899887,9.666668891906738
521,Movella DOT,D4:22:CD:07:AA:FB,8683507,0.2192913144826889,0.011477986350655556,0.005240237805992365,0.9755779504776001,0.19729362428188324,0.14631319046020508,9.687726020812988
521,Movella DOT,D4:22:CD:07:A7:43,8683507,0.624377965927124,-0.003473573364317417,0.004676231183111668,0.7811006903648376,-0.11774037033319473,0.025275297462940216,10.194550514221191
522,Movella DOT,D4:22:CD:07:A7:43,8700174,0.624384880065918,-0.0034785913303494453,0.0046773445792496204,0.7810950875282288,-0.12813615798950195,0.027979830279946327,10.217557907104492
522,Movella DOT,D4:22:CD:07:AA:FB,8700174,0.21929216384887695,0.011481471359729767,0.005241650156676769,0.975577712059021,0.176743283867836,0.15522313117980957,9.677887916564941
523,Movella DOT,D4:22:CD:07:AA:FB,8716841,0.21929779648780823,0.011470855213701725,0.005249660927802324,0.9755764007568359,0.18109235167503357,0.14055751264095306,9.678431510925293
523,Movella DOT,D4:22:CD:07:A7:43,8716841,0.6243802905082703,-0.0034776481334120035,0.0046707200817763805,0.7810987234115601,-0.13107289373874664,0.022867921739816666,10.183236122131348
524,Movella DOT,D4:22:CD:07:AA:FB,8733508,0.21928146481513977,0.0114675872027874,0.005250545218586922,0.975580096244812,0.17999504506587982,0.13981683552265167,9.692537307739258
524,Movella DOT,D4:22:CD:07:A7:43,8733508,0.6243835091590881,-0.0034771780483424664,0.00467551127076149,0.781096339225769,-0.12831760942935944,0.027822474017739296,10.206162452697754
525,Movella DOT,D4:22:CD:07:A7:43,8750175,0.6243849992752075,-0.003477374091744423,0.004685582593083382,0.781095027923584,-0.12357819825410843,0.019199106842279434,10.187417984008789
525,Movella DOT,D4:22:CD:07:AA:FB,8750175,0.21928662061691284,0.011472387239336967,0.005234402604401112,0.975579023361206,0.1996806412935257,0.1290477067232132,9.663775444030762
526,Movella DOT,D4:22:CD:07:AA:FB,8766842,0.21929185092449188,0.011467866599559784,0.005234576296061277,0.9755779504776001,0.19288420677185059,0.15062333643436432,9.707780838012695
526,Movella DOT,D4:22:CD:07:A7:43,8766842,0.6243966817855835,-0.0034758734982460737,0.004687905311584473,0.7810856699943542,-0.11116234213113785,0.03802827373147011,10.217578887939453
527,Movella DOT,D4:22:CD:07:A7:43,8783509,0.6243987679481506,-0.003459411673247814,0.004688758868724108,0.7810840606689453,-0.11879844963550568,0.01795642077922821,10.181812286376953
527,Movella DOT,D4:22:CD:07:AA:FB,8783509,0.21928830444812775,0.01146875973790884,0.005234013311564922,0.9755787253379822,0.1853036731481552,0.14087924361228943,9.667557716369629
528,Movella DOT,D4:22:CD:07:AA:FB,8800176,0.21930117905139923,0.01146705262362957,0.005233751609921455,0.975575864315033,0.19285736978054047,0.1439651995897293,9.693403244018555
528,Movella DOT,D4:22:CD:07:A7:43,8800176,0.6243984699249268,-0.0034443570766597986,0.004693419672548771,0.7810843586921692,-0.1170748844742775,0.019373301416635513,10.200193405151367
529,Movella DOT,D4:22:CD:07:A7:43,8816843,0.6243860721588135,-0.003453511744737625,0.0046988180838525295,0.7810941934585571,-0.12930667400360107,0.016614118590950966,10.180987358093262
529,Movella DOT,D4:22:CD:07:AA:FB,8816843,0.21930311620235443,0.011467045173048973,0.005230857990682125,0.9755754470825195,0.1974257230758667,0.14395296573638916,9.681669235229492
530,Movella DOT,D4:22:CD:07:AA:FB,8833510,0.21929095685482025,0.011472446843981743,0.005228269845247269,0.9755781292915344,0.18640728294849396,0.14083853363990784,9.681937217712402
530,Movella DOT,D4:22:CD:07:A7:43,8833510,0.6243935823440552,-0.0034574593883007765,0.004694525618106127,0.7810881733894348,-0.12509529292583466,0.01999444141983986,10.198587417602539
531,Movella DOT,D4:22:CD:07:A7:43,8850177,0.6243933439254761,-0.0034541443455964327,0.0046907151117920876,0.7810883522033691,-0.12631477415561676,0.023631658405065536,10.200645446777344
531,Movella DOT,D4:22:CD:07:AA:FB,8850177,0.21928755939006805,0.011480833403766155,0.005234017036855221,0.9755787253379822,0.18321523070335388,0.14665861427783966,9.677756309509277
532,Movella DOT,D4:22:CD:07:AA:FB,8866844,0.2192808836698532,0.01148150209337473,0.005239217542111874,0.9755802154541016,0.19111448526382446,0.14281320571899414,9.675346374511719
532,Movella DOT,D4:22:CD:07:A7:43,8866844,0.6243948936462402,-0.00344968494027853,0.004685904830694199,0.7810871601104736,-0.11556370556354523,0.03414694592356682,10.163030624389648
533,Movella DOT,D4:22:CD:07:A7:43,8883511,0.6244019865989685,-0.0034460164606571198,0.0046828086487948895,0.7810814380645752,-0.11730315536260605,0.005397849716246128,10.2041597366333
533,Movella DOT,D4:22:CD:07:AA:FB,8883511,0.21925601363182068,0.011476965621113777,0.005234830547124147,0.9755858778953552,0.20730146765708923,0.15660227835178375,9.68411922454834
534,Movella DOT,D4:22:CD:07:AA:FB,8900178,0.2192642241716385,0.011470967903733253,0.0052332524210214615,0.975584089756012,0.18693885207176208,0.13694113492965698,9.67383098602295
534,Movella DOT,D4:22:CD:07:A7:43,8900178,0.6244029402732849,-0.003444866742938757,0.004676103126257658,0.7810808420181274,-0.10790545493364334,0.008372701704502106,10.169568061828613
535,Movella DOT,D4:22:CD:07:A7:43,8916845,0.6244134306907654,-0.0034402278251945972,0.00468576280400157,0.7810724377632141,-0.11810383200645447,0.009642905555665493,10.217195510864258
535,Movella DOT,D4:22:CD:07:AA:FB,8916845,0.21925051510334015,0.011480710469186306,0.005243664141744375,0.9755870699882507,0.1924101561307907,0.1493045836687088,9.70531940460205
