device_tag,mac_address,timestamps,quaternions_0,quaternions_1,quaternions_2,quaternions_3,accelerations_0,accelerations_1,accelerations_2
Movella DOT,D4:22:CD:07:AA:FB,850017,0.8109829425811768,0.011154844425618649,-0.005864228121936321,0.5849341750144958,0.13875748217105865,0.1574966311454773,9.679752349853516
Movella DOT,D4:22:CD:07:A7:43,850017,0.3129819631576538,-0.0039880783297121525,-0.006402998697012663,0.9497291445732117,-0.05079195648431778,0.0026052447501569986,10.152618408203125
Movella DOT,D4:22:CD:07:A7:43,866684,0.3128093481063843,-0.003997610416263342,-0.006545429117977619,0.9497851133346558,-0.06659857928752899,0.010651707649230957,10.175016403198242
Movella DOT,D4:22:CD:07:AA:FB,866684,0.8109481930732727,0.011178133077919483,-0.005940969102084637,0.5849810242652893,0.1290154755115509,0.16175825893878937,9.685033798217773
Movella DOT,D4:22:CD:07:AA:FB,883351,0.8108860850334167,0.01119528990238905,-0.006032184232026339,0.5850659608840942,0.14105907082557678,0.1488005667924881,9.671028137207031
Movella DOT,D4:22:CD:07:A7:43,883351,0.31274858117103577,-0.0040215193293988705,-0.006692737340927124,0.9498039484024048,-0.06944264471530914,-0.01051408052444458,10.189862251281738
Movella DOT,D4:22:CD:07:A7:43,900018,0.31275737285614014,-0.004041563253849745,-0.00682593509554863,0.9498000144958496,-0.0776948556303978,-0.012157715857028961,10.158645629882812
Movella DOT,D4:22:CD:07:AA:FB,900018,0.8109197020530701,0.011213027872145176,-0.006133291870355606,0.5850180387496948,0.14432619512081146,0.15403218567371368,9.68310260772705
Movella DOT,D4:22:CD:07:AA:FB,916685,0.8109303116798401,0.011225918307900429,-0.006231046747416258,0.5850020051002502,0.15357063710689545,0.1385575830936432,9.683904647827148
Movella DOT,D4:22:CD:07:A7:43,916685,0.31271877884864807,-0.004062834661453962,-0.0069670663215219975,0.9498116374015808,-0.04971085488796234,-0.015398110263049603,10.205900192260742
Movella DOT,D4:22:CD:07:A7:43,933352,0.3127213716506958,-0.004092234652489424,-0.007107983343303204,0.9498095512390137,-0.03871361166238785,-0.010860199108719826,10.201742172241211
Movella DOT,D4:22:CD:07:AA:FB,933352,0.8109803795814514,0.011240384541451931,-0.006337688770145178,0.5849313139915466,0.1551918238401413,0.16330450773239136,9.668545722961426
Movella DOT,D4:22:CD:07:AA:FB,950019,0.8110092878341675,0.011249135248363018,-0.006427047774195671,0.5848898887634277,0.15587522089481354,0.16785362362861633,9.68064022064209
Movella DOT,D4:22:CD:07:A7:43,950019,0.3127162456512451,-0.004115356598049402,-0.0072493888437747955,0.9498100876808167,-0.05639519542455673,0.004954497329890728,10.19090747833252
Movella DOT,D4:22:CD:07:A7:43,966686,0.3127061426639557,-0.004142167512327433,-0.0073952870443463326,0.9498121738433838,-0.04229690879583359,0.007649676874279976,10.193320274353027
Movella DOT,D4:22:CD:07:AA:FB,966686,0.8110078573226929,0.011253987438976765,-0.006519931834191084,0.5848907828330994,0.14285598695278168,0.155124232172966,9.679819107055664
Movella DOT,D4:22:CD:07:AA:FB,983353,0.8110706806182861,0.011258681304752827,-0.006600167602300644,0.5848028063774109,0.13611873984336853,0.15153451263904572,9.679667472839355
